school_name,qs_wur_2026_rank,qs_wur_2026_numeric,qs_rank_in_dataset,qs_other_qs_note,qs_source_url,program_name,year,employment_6m,employment_2yr,admission_overall_average,admit_share_80_plus,admit_share_85_plus,international_share,male_female_ratio,domestic_total_cost,international_total_cost,faculty_total_fte_est,total_funding,has_employment_target,has_any_admission_feature,has_any_school_level_feature
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Physical Science,2017,85.71,100,84.1,82.95,54.1,0.073411179,1.95,21390.06,37609.86,1394,8883537.9,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Physical Science,2018,86.36,100,81.6,64.15,41.1,0.067401726,1.8823529411764703,21824.02,38887,1394,9754202,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Physical Science,2019,100,90.91,84.25,82.25,53.25,0.069504615,1.8571428571428568,21636.58,40523.78,1394,10684171.67,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Physical Science,2020,88.89,92,83.55,67.4,44.5,0.064961732,1.5348837209302326,24865.11,57393.11,1394,10549481.32,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Physical Science,2021,100,100,86.75,77.3,64.4,0.066723614,1.7666666666666666,23203.56,46730.76,1394,88896170.7,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Social Science,2014,85.98,95.65,80.5,50.5,33,0.08297593,0.5110742736105355,21730.300000000003,39705.39,1394,11019162,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Social Science,2015,83.94,93.04,80.5,54.2,26.5,0.084063374,0.5409849233811171,21730.300000000003,39705.39,1394,10860907,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Social Science,2016,88.21,96,80.6,52,21.9,0.076319065,0.4545258323765786,21279.88,36652.98,1394,9637065.22,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Social Science,2017,87.01,93.98,81.05000000000001,58.2,32.95,0.073411179,0.4722880853586247,21390.06,37609.86,1394,8883537.9,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Social Science,2018,86.05,94.86,81.05,57.1,32.050000000000004,0.067401726,0.5063740464716158,21824.02,38887,1394,9754202,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Social Science,2019,88.76,90.75,81.55,60.05,36,0.069504615,0.4905564366904573,21636.58,40523.78,1394,10684171.67,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Social Science,2020,83.25,95.37,83.55,72.95,46.9,0.064961732,0.4536809313002131,24865.11,57393.11,1394,10549481.32,TRUE,TRUE,TRUE
University of Windsor,546,546,9,,https://www.topuniversities.com/universities/university-windsor,Social Science,2021,89.35,92.34,85.5,81.30000000000001,58.5,0.066723614,0.4580371690063393,23203.56,46730.76,1394,88896170.7,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Agriculture & Biological Science,2014,76.19,95,95.9,0,0,0.081130315,0.9322033898305084,23480.075,46986.075,1252.1,59793181.67,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Agriculture & Biological Science,2015,82.08,91.26,95.9,0,0,0.08751787,0.8623829001187493,23480.075,46986.075,1252.1,62154698.02,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Agriculture & Biological Science,2016,87.65,98.61,95.9,0,0,0.094127285,0.724412202,22682.1,41599.1,1252.1,58775583.16,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Agriculture & Biological Science,2017,85.1,94.7,98,100,100,0.09851483,0.6836672879776329,22958.58,43044.58,1252.1,63045434.5,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Agriculture & Biological Science,2018,89.8,85.1,98,100,100,0.1126468847747062,0.7970528158739423,23462.45,45482.45,1252.1,64888334,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Agriculture & Biological Science,2019,91.18,94.37,94.5,99.9,99.8,0.1148045040927411,0.525,23497.7,48489.7,1252.1,72317718.47,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Agriculture & Biological Science,2020,81.01,92.05,94.3,100,100,0.1126816802427727,0.7221629395935789,24397.91,51873.91,1252.1,73249452.19,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Agriculture & Biological Science,2021,89.41,87.64,95.9,100,100,0.1053897244064432,0.6410899873257287,25392.05,55550.05,1252.1,73649769,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Business & Commerce,2014,92.49,97.11,89.8,100,93.4,0.081130315,1.0522823779193209,23480.075,46986.075,1252.1,59793181.67,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Business & Commerce,2015,90.29,97.46,90.1,100,95.4,0.08751787,0.9399615530441608,23480.075,46986.075,1252.1,62154698.02,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Business & Commerce,2016,94.4,96.8,90.5,99.9,97,0.094127285,0.996947261,22682.1,41599.1,1252.1,58775583.16,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Business & Commerce,2017,92.1,97.3,90.8,99.79999999999998,98.5,0.09851483,1.0660378968931377,22958.58,43044.58,1252.1,63045434.5,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Business & Commerce,2018,94.5,95.5,91.1,99.8,97.1,0.1126468847747062,0.9643646613752688,23462.45,45482.45,1252.1,64888334,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Business & Commerce,2019,94.78,96.74,91.2,99.8,97.6,0.1148045040927411,1.002639248223154,23497.7,48489.7,1252.1,72317718.47,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Business & Commerce,2020,89.93,96.45,91.7,100.1,98.4,0.1126816802427727,1.0836356904850055,24397.91,51873.91,1252.1,73249452.19,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Business & Commerce,2021,95.31,93.95,93.6,100,99.7,0.1053897244064432,0.8644388201474817,25392.05,55550.05,1252.1,73649769,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Computer Science,2014,84.62,100,86.5,0,0,0.081130315,4.48,23480.075,46986.075,1276.2,59793181.67,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Computer Science,2015,100,100,86.5,0,0,0.08751787,7.208333333333333,23480.075,46986.075,1276.2,62154698.02,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Computer Science,2016,71.43,92.86,86.5,0,0,0.094127285,4.520833333333333,22682.1,41599.1,1276.2,58775583.16,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Computer Science,2017,90.5,100,86.5,0,0,0.09851483,4.879310344827586,22958.58,43044.58,1276.2,63045434.5,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Computer Science,2018,90.3,90,86.5,0,0,0.1126468847747062,4.046511627906977,23462.45,45482.45,1276.2,64888334,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Computer Science,2019,89.66,97.06,86.5,0,0,0.1148045040927411,3.880952380952381,23497.7,48489.7,1276.2,72317718.47,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Computer Science,2020,88.24,97.3,86.5,0,0,0.1126816802427727,4.436750599520384,24397.91,51873.91,1276.2,73249452.19,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Computer Science,2021,88.89,94.44,86.5,0,0,0.1053897244064432,4.614569536423841,25392.05,55550.05,1276.2,73649769,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Dentistry,2014,100,100,90.15,0,0,0.081130315,1.2016806722689075,23480.075,46986.075,1276.2,59793181.67,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Dentistry,2015,100,100,90.15,0,0,0.08751787,0.9064748201438848,23480.075,46986.075,1276.2,62154698.02,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Dentistry,2016,100,100,90.15,0,0,0.094127285,0.9064748201438848,22682.1,41599.1,1276.2,58775583.16,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Dentistry,2017,100,100,90.15,0,0,0.09851483,0.8920863309352518,22958.58,43044.58,1276.2,63045434.5,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Dentistry,2018,93.8,100,90.15,0,0,0.1126468847747062,0.7583892617449665,23462.45,45482.45,1276.2,64888334,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Dentistry,2019,100,100,90.15,0,0,0.1148045040927411,0.6903225806451613,23497.7,48489.7,1276.2,72317718.47,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Dentistry,2020,95.45,100,90.15,0,0,0.1126816802427727,0.5232558139534884,24397.91,51873.91,1276.2,73249452.19,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Dentistry,2021,100,100,90.15,0,0,0.1053897244064432,0.5696969696969697,25392.05,55550.05,1276.2,73649769,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Education,2014,88.95,92.9,84.8,0,0,0.081130315,0.4,23480.075,46986.075,914.55,59793181.67,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Education,2015,94.44,97.3,84.8,0,0,0.08751787,0.36996337,23480.075,46986.075,914.55,62154698.02,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Education,2016,87.5,93.75,84.8,0,0,0.094127285,0.3090586145648312,22682.1,41599.1,914.55,58775583.16,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Education,2017,97.4,98.7,84.8,0,0,0.09851483,0.3068362480127186,22958.58,43044.58,914.55,63045434.5,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Education,2018,96.2,96.9,84.8,0,0,0.1126468847747062,0.3925399644760213,23462.45,45482.45,914.55,64888334,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Education,2019,98.89,98.92,84.8,0,0,0.1148045040927411,0.3290974654138205,23497.7,48489.7,914.55,72317718.47,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Education,2020,98.99,97.27,84.8,0,0,0.1126816802427727,0.2988115449915109,24397.91,51873.91,914.55,73249452.19,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Education,2021,100,98.95,84.8,0,0,0.1053897244064432,0.2725404014898049,25392.05,55550.05,914.55,73649769,TRUE,FALSE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Engineering,2014,82.86,97.25,89.6,100,96.3,0.081130315,4.109324758842444,23480.075,46986.075,1362.5,59793181.67,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Engineering,2015,86.41,94.74,89.6,99.8,96.1,0.08751787,3.727735368956743,23480.075,46986.075,1362.5,62154698.02,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Engineering,2016,90.7,92.39,90.3,99.9,96.5,0.094127285,3.773364485981309,22682.1,41599.1,1362.5,58775583.16,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Engineering,2017,91,98,90.7,100,99,0.09851483,4.441176470588236,22958.58,43044.58,1362.5,63045434.5,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Engineering,2018,87.9,94.7,90.3,100,99,0.1126468847747062,3.964686998394864,23462.45,45482.45,1362.5,64888334,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Engineering,2019,88.89,95,90.7,100.1,99.6,0.1148045040927411,4.370588235294118,23497.7,48489.7,1362.5,72317718.47,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Engineering,2020,81.31,96.52,90.8,99.9,97.5,0.1126816802427727,5.387989203778678,24397.91,51873.91,1362.5,73249452.19,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Engineering,2021,87,87.16,92.5,99.9,99.4,0.1053897244064432,3.091680814940577,25392.05,55550.05,1362.5,73649769,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Fine & Applied Arts,2014,86.11,92.5,87.4,94,62.3,0.081130315,0.5,23480.075,46986.075,1276.2,59793181.67,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Fine & Applied Arts,2015,90,94.29,87.1,98.79999999999998,62.9,0.08751787,0.4013303769401329,23480.075,46986.075,1276.2,62154698.02,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Fine & Applied Arts,2016,93.1,92.31,87.7,99.9,74.3,0.094127285,0.4071404626215219,22682.1,41599.1,1276.2,58775583.16,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Fine & Applied Arts,2017,86.4,89.3,87.8,97.8,72.8,0.09851483,0.4079192546583851,22958.58,43044.58,1276.2,63045434.5,TRUE,TRUE,TRUE
Western - Main Campus,151,151,3,Mapped from school name to Western University.,https://www.topuniversities.com/universities/western-university,Fine & Applied Arts,2018,90.3,92.6,88.7,99,76.8,0.1126468847747062,0.5574894514767932,23462.45,45482.45,1276.2,64888334,TRUE,TRUE,TRUE
